group,datasetName,datasetId,formula,adduct,chemMod,ion,mz,msm,fdr,rhoSpatial,rhoSpectral,rhoChaos,moleculeNames,moleculeIds,minIntensity,maxIntensity,totalIntensity,isomers,isobars,offSample,rawOffSampleProb,isobarIons
Iowa State University,gta3619,2025-06-19_16h57m41s,C38H42N2O9,M+H,,C38H42N2O9+H+,671.2963073589999,0.58151263,0.1,0.6257465097447054,0.9320646001796408,0.9970449172576832,"6-(acetyloxy)-7-[(acetyloxy)methyl]-5-hydroxy-3,11,11,14-tetramethyl-15-oxotetracyclo[7.5.1.0??,???.0?????,????]pentadeca-2,7-dien-4-yl 2-(2-aminobenzamido)benzoate",CNP0392550,0,10127.43945,1338886.75,1,3,,,"C25H34O14-O+C5H12N3O+, C32H48O15+, C36H28O6-O+C5H12N3O+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C9H7NO3,M+H,,C9H7NO3+H+,178.0498695,0.5773057,0.1,0.5866373026002601,0.9856485076209074,0.998421889,"Isalexin, 6-methoxy-2,3-dihydro-1H-indole-2,3-dione","CNP0203099, CNP0260215",0,31650.57813,21344460,2,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C10H17N3O6S,M+H,,C10H17N3O6S+H+,308.0910829,0.5735872,0.1,0.5903112295692503,0.9755261741831521,0.99604616,Glutathione,CNP0104130,0,26835.8418,6839716.5,1,1,,,C18H13NO4+H+
Iowa State University,gta3619,2025-06-19_16h57m41s,C13H8O4,M+H,,C13H8O4+H+,229.04953517099997,0.5688146,0.1,0.5898223624065723,0.9656849397753924,0.9986516853932584,"2,6-dihydroxy-9H-xanthen-9-one, 3,4-Dihydroxyxanthone, 3,8-dihydroxy-6H-benzo[c]chromen-6-one, Purrenone, 1,5-dihydroxy-9H-xanthen-9-one, 1,6-dihydroxy-9H-xanthen-9-one, 8-acetyl-2H-furo[2,3-h]chromen-2-one, 2,7-Dihydroxyxanthone","CNP0114185, CNP0122692, CNP0168167, CNP0273702, CNP0281572, CNP0311138, CNP0311173, CNP0332883",0,30468.73633,12345234,8,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C12H17NO3,M+H,,C12H17NO3+H+,224.1281198,0.5625679,0.1,0.5727355489325159,0.9839305945507566,0.998289146,"4-[hydroxy(piperidin-2-yl)methyl]benzene-1,2-diol, Anhalidine, Anhalonidine, Stemoamide, Spicatine","CNP0076792, CNP0147714, CNP0229384, CNP0356947, CNP0368938",0,19628.68555,17217810,5,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C18H16O7,M+H,,C18H16O7+H+,345.09687928700004,0.56156754,0.1,0.5805126321834357,0.9690472946570879,0.9982638888888888,"Lathycarpin, 6-Hydroxykaempferol 3,5,7-Trimethyl Ether, Scillavone A, 3,7-Dihydroxy-5,3',4'-Trimethoxyflavone, 5,6-Dihydroxy-7,8,4'-Trimethoxyflavone, 5,7-Dihydroxy-8,3',5'Trimethoxyflavone, 16,17-dimethoxy-5,7,11,19-tetraoxapentacyclo[10.8.0.0??,?????.0???,???.0????,?????]icosa-2(10),3,8,13(18),14,16-hexaen-15-ol, (+)-3,4,3',4'-Tetrahydroxy-9,7'Alpha-Epoxylignano-7 Alpha,9'-Lactone, Agestricin A, Hamiltrone, Quercetin 3,5,3'-Trimethyl Ether, Eupatrin, 2-Methoxygliricidol, Hyperxanthone A, Candidol, 5,7-Dihydroxy-8,2',6'-Trimethoxyflavone, 7-Methoxytricin, Herbacetin 3,7,8-Trimethyl Ether, Xanthomicrol, Araneol, Usnone A, Irisflavone B, Rivularin (Flavone), Eupatilin, 5,2'-Dihydroxy-3,7,8-Trimethoxyflavone, 8-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-6,7-dimethoxy-4H-chromen-4-one, Nevadensin, Usnic Acid, Tanetin, Hernancorizin, (2R,3S)-5,4'-Dihydroxy-7-Methoxy-3-O-Acetylflavanone, 3,4'-Dihydroxy-7,3',5'-Trimethoxyflavone, Robustaquinone H, 5,3'-Dihydroxy-7,8,2'-Trimethoxyisoflavone, Hyperxanthone C, 2-(3,4-dimethoxyphenyl)-5,8-dihydroxy-7-methoxy-4H-chromen-4-one, Andinermal A, Ayanin, Breverin, 3-(3,4-dihydroxyphenyl)-2-{[3-(4-hydroxyphenyl)prop-2-enoyl]oxy}propanoic acid, Coccineone E, 2-(3,4-dimethoxyphenyl)-5,7-dihydroxy-8-methoxy-4H-chromen-4-one, 2-(3,4-Dihydroxyphenyl)-5,7-Dihydroxy-3-Methoxy-6,8-Dimethyl-4H-1-Benzopyran-4-One, Santin, 5,7-Dihydroxy-6,8,4'-Trimethoxyisoflavone, Tricetin 3',4',5'-Trimethyl Ether, 3-[(2-acetyl-3,5-dihydroxyphenyl)methyl]-6,8-dihydroxy-3,4-dihydro-1H-2-benzopyran-1-one, Quercetin 7,3',4'-Trimethyl Ether, 5,8,4'-Trihydroxy-3,7-Dimethoxy-6-Methylflavone, Boeravinone C","CNP0104094, CNP0105322, CNP0106286, CNP0110361, CNP0111365, CNP0111788, CNP0114303, CNP0118802, CNP0120464, CNP0123380, CNP0124637, CNP0129787, CNP0133453, CNP0134547, CNP0138552, CNP0143015, CNP0143114, CNP0148306, CNP0149550, CNP0151079, CNP0152194, CNP0153517, CNP0154612, CNP0156199, CNP0156872, CNP0158190, CNP0162074, CNP0164614, CNP0165635, CNP0167013, CNP0174906, CNP0177551, CNP0178649, CNP0180324, CNP0184075, CNP0190265, CNP0190656, CNP0197890, CNP0202837, CNP0205132, CNP0208401, CNP0215726, CNP0223521, CNP0224273, CNP0224482, CNP0227546, CNP0232713, CNP0242521, CNP0244509, CNP0249554",0,19819.83203,9594272,50,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C14H10O5,M+H,,C14H10O5+H+,259.06009985500003,0.56003857,0.1,0.5687289940007969,0.9865890636761157,0.9981050489634999,"1,4,7-Trihydroxy-5-Methoxyfluoren-9-One, 1,7-Dihydroxy-4-Methoxyxanthone, Mesuaxanthone A, Dendroflorin, 2-(3,4-dihydroxyphenyl)-2H-1,3-benzodioxole-5-carbaldehyde, Gentisin, Alternariol, 1,7-Dihydroxy-6-Methoxyxanthone, Nor-Rubrofusarin, 2-(3,5-dihydroxyphenyl)-1-benzofuran-5,6-diol, 28-Dihydroxy-1-Methoxyxanthone, 3,5-Dihydroxy-1-Methoxyxanthone, Cratoxyarborenone F, Buchanaxanthone, 3,5-dihydroxy-4-methoxy-9H-xanthen-9-one, 5-Hydroxy-2-(1-Hydroxyethyl)Naphtho[2,3-B]Furan-4,9-Dione, 1,5-Dihydroxy-6-Methoxyxanthone, 1,3-dihydroxy-5-methoxy-9H-xanthen-9-one, 1,6-dihydroxy-5-methoxy-9H-xanthen-9-one, Isogentisin, 1,3-dihydroxy-2-methoxy-9H-xanthen-9-one, Kigelinone","CNP0089919, CNP0112163, CNP0142982, CNP0149086, CNP0167120, CNP0168992, CNP0184929, CNP0200590, CNP0216000, CNP0219550, CNP0227444, CNP0228399, CNP0232026, CNP0260582, CNP0268614, CNP0281233, CNP0282906, CNP0283761, CNP0299094, CNP0306297, CNP0310191, CNP0321313",0,24923.38867,12092020,22,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C9H10O4,M+H,,C9H10O4+H+,183.06518523499997,0.5576814,0.1,0.5673111346906788,0.984057615,0.9989512855209743,"3-ethoxy-4-hydroxybenzoic acid, Syringaldehyde, 3,5-dimethoxybenzoic acid, 2-(4-methoxycyclohexa-1,3-dien-1-yl)-2-oxoacetic acid, Jasminanhydride, Methyl Orsellinate, Methyl Isovanillate, Vanilacetic Acid, 2,6-dimethoxybenzoic acid, 2,4-dimethoxybenzoic acid, Methyl Vanillate, (-)-Palasonin, Hydrocaffeic Acid, 2',6'-Dihydroxy-4'-Methoxyacetophenone, methyl 2-hydroxy-4-methoxybenzoate, methyl 2-(2,5-dihydroxyphenyl)acetate, Edhb, Veratric Acid, Desacetylcalaminthone, 4-hydroxy-2,3-dimethoxybenzaldehyde","CNP0076092, CNP0113041, CNP0121798, CNP0138113, CNP0144848, CNP0150273, CNP0155987, CNP0188137, CNP0188516, CNP0199475, CNP0205762, CNP0229659, CNP0265756, CNP0276533, CNP0304629, CNP0306666, CNP0317918, CNP0328859, CNP0359727, CNP0393026",0,73713.35156,31130696,20,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C24H20O8,M+H,,C24H20O8+H+,437.12309403500007,0.5510347,0.1,0.5803772787020264,0.951082928,0.9982749469214437,"2-(3-hydroxy-5-methoxyphenyl)-3-(hydroxymethyl)-12-methoxy-3,10-dihydro-2H-1,4,5-trioxatetraphen-10-one, 5-(3,4-dihydroxyphenyl)-4-(3,5-dihydroxyphenyl)-3-[(4-hydroxy-3-methoxyphenyl)methylidene]oxolan-2-one, Epigallocatechin 3-O-Cinnamate, Hyperielliptone Hd, Foliosone","CNP0123547, CNP0205330, CNP0262591, CNP0272406, CNP0278207",0,20305.18359,8949183,5,2,,,"C19H22N2O10+, C10H13O10P-O+C5H12N3O+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C9H16N2O5S,M+H,,C9H16N2O5S+H+,265.0852692,0.5460607,0.1,0.5618723427122455,0.9730367825810393,0.9987896096831226,2-amino-4-{[1-carboxy-2-(methylsulfanyl)ethyl]carbamoyl}butanoic acid,CNP0313907,0,31673.01758,11110169,1,1,,,C17H12O3+H+
Iowa State University,gta3619,2025-06-19_16h57m41s,C18H24N2O2,M+H,,C18H24N2O2+H+,301.19105444300004,0.54266244,0.1,0.5674622887454156,0.9572304911418279,0.9990247561890473,"Grandiamide B, Odorine, Aglamide C","CNP0120666, CNP0211964, CNP0249301",0,87366.60156,24908130,3,1,,,C15H27NO5+
Iowa State University,gta3619,2025-06-19_16h57m41s,C17H14O5,M+H,,C17H14O5+H+,299.09139998300003,0.5388817,0.1,0.5526611275245376,0.9766829356619551,0.9983456790123457,"Erysubin C, Alfalone, 7-hydroxy-5,8-dimethoxy-2-phenyl-4H-chromen-4-one, 7-O-Methylbiochanin A, 4'-Hydroxy-5,7-Dimethoxy-4-Phenylcoumarin, 5,7-dihydroxy-3-(2-hydroxyphenyl)-6,8-dimethyl-4H-chromen-4-one, 5-Hydroxy-7,2'-Dimethoxyflavone, 5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-8-methyl-4H-chromen-4-one, 6-hydroxy-7-methoxy-4-(4-methoxyphenyl)-2H-chromen-2-one, 2-(ethoxymethyl)-1,3-dihydroxy-9,10-dihydroanthracene-9,10-dione, 3'-Hydroxy-4',5'-Dimethoxyflavone, 2'-Methoxyformonetin, 2,8-Dimethoxy-7-Hydroxy-3,4,-Methylenedioxyphenanthrene, 4'-Hydroxy-5,7-Dimethoxyflavone, Titonine, Judaicin (Isoflavene), Puerol A, Kuhlmannin, Robustaquinone B, 5,7-dihydroxy-3-[(4-hydroxyphenyl)methylidene]-6-methyl-3,4-dihydro-2H-1-benzopyran-4-one, 2'-Hydroxy-7,4'-Dimethoxyisoflavone, Mosloflavon, Isoneobavachalcone, Pterocarpin, Baicalein 5,6-Dimethyl Ether, 8-hydroxy-1,2-dimethoxy-3-methyl-9,10-dihydroanthracene-9,10-dione, 3',4'-Dimethoxy-7-Hydroxyflavone, 3-Hydroxy-1-Methoxy-3-Methoxymethylanthraquinone, Ta Iv, 3,5,7-Trihydroxy-6,8-Dimethylflavone, 7-Hydroxy-6-Methoxy-3-(4'-Hydroxybenzyl)Coumarin, Moslosooflavone, 1,3,6-Trihydroxy-7-Methylanthraquinone; 1,3-Di-Me Ether, Sayanedine, 5-hydroxy-3,7-dimethoxy-2-phenyl-4H-chromen-4-one, 7-hydroxy-3-[(3-hydroxy-4-methoxyphenyl)methylidene]-3,4-dihydro-2H-1-benzopyran-4-one, 5,7,4'-Trihydroxy-6,8-Dimethylisoflavone, 5-Hydroxy-6,2'-Dimethoxyflavone, 3,5-dihydroxy-7-methoxy-8-methyl-2-phenyl-4H-chromen-4-one, Cladrin, Neobavachalcone, Syzalterin, Spinosan B, 5,7-dihydroxy-3-methoxy-8-methyl-2-phenyl-4H-chromen-4-one, 3-hydroxy-5,7-dimethoxy-2-phenyl-4H-chromen-4-one, Melimessanol C, 5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-6-methyl-4H-chromen-4-one, Ether, Castanin, 1-Hydroxy-2,3-Dimethoxy-7-Methyl-9,10-Anthraquinone","CNP0104918, CNP0106054, CNP0109076, CNP0109089, CNP0114476, CNP0130880, CNP0131890, CNP0132637, CNP0134481, CNP0142216, CNP0147651, CNP0151289, CNP0153775, CNP0156106, CNP0157322, CNP0170548, CNP0171519, CNP0173894, CNP0174132, CNP0175230, CNP0178015, CNP0204877, CNP0205960, CNP0208021, CNP0214392, CNP0228818, CNP0242739, CNP0243041, CNP0249417, CNP0254200, CNP0257245, CNP0267409, CNP0269133, CNP0269307, CNP0273599, CNP0282116, CNP0282504, CNP0283225, CNP0283553, CNP0292777, CNP0293658, CNP0299894, CNP0301931, CNP0303132, CNP0306686, CNP0310220, CNP0311527, CNP0311798, CNP0316994, CNP0324808",0,18087.17578,9593965,50,1,,,C15H19ClO4+
Iowa State University,gta3619,2025-06-19_16h57m41s,C10H12N2O4,M+H,,C10H12N2O4+H+,225.08698329899997,0.5289847,0.1,0.5417465085155195,0.9779786643902748,0.9984300341296928,"nitroso[(2,4,5-trimethoxyphenyl)methylidene]amine",CNP0211809,0,24133.69922,18707824,1,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C11H12N2O2,M+H,,C11H12N2O2+H+,205.0971541,0.5152573,0.1,0.527452917,0.9786155517342154,0.9982247851650837,"Htrp, Vasicinol, Pegamine, 11-Oxocytisine","CNP0167976, CNP0187032, CNP0199984, CNP0329987",0,24763.26367,16565494,4,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C14H17NO2,M+H,,C14H17NO2+H+,232.1332052,0.5074389,0.1,0.5242572384577828,0.9698251410971648,0.9980352303523036,"Leiokinine A, 3-(3-methoxyphenyl)-1-(pyrrolidin-1-yl)prop-2-en-1-one, Awaine, Aglamide D","CNP0167382, CNP0238504, CNP0245057, CNP0295080",0,18531.10352,7155681,4,1,,,C4H6O4-O+C5H12N3O+H+
Iowa State University,gta3619,2025-06-19_16h57m41s,C16H16O6,M+H,,C16H16O6+H+,305.1019647,0.5043242,0.1,0.523041933,0.9657601452062374,0.998398729,"{1,5-dihydroxy-1H,4aH,5H,7aH-cyclopenta[c]pyran-7-yl}methyl 4-hydroxybenzoate, Phebaclavin A, 4,2',4',Beta-Tetrahydroxy-6'-Methoxydihydrochalcone, 6-Methoxy-Alpha-Pyrufuran, 4,10,11-trihydroxy-8-methoxy-4-methyl-1H,3H,4H,5H-naphtho[2,3-c]oxepin-1-one, Heraclenol, Aviprin, Glochidiolide, 3,4,4',Alpha-Tetrahydroxy-2'-Methoxydihydrochalcone, Episappanol, 10-hydroxy-8,8-dimethyl-2-oxo-2H,8H,9H,10H-pyrano[2,3-h]chromen-9-yl acetate, Beta-Cotonefuran, 2-Hydroxy-3,4,6,9-Tetramethoxydibenzofuran, Phebaclavin B, Symplocosidin, (-)-3-[2-(Acetyloxy)Propyl]-2-Hydroxy-8-Methoxy-1,4-Naphthoquinone, (R)-7-Methoxy-6,8-Dihydroxy-Alpha-Dunnione, Ventiloquinone I, 6,10-dihydroxy-7-methoxy-1,3-dimethyl-1H,3H,4H,8H,9H-naphtho[2,3-c]pyran-8,9-dione, 6-Methoxy-3',4'-Dehydromurranganon, (3R)-3',8-Dihydroxyvestitol, Catechin 4'-Methyl Ether, Qianhucoumarin C, Catechin-7-Methyl Ether","CNP0085719, CNP0110811, CNP0121500, CNP0133590, CNP0146856, CNP0150510, CNP0162174, CNP0197998, CNP0203736, CNP0213251, CNP0231866, CNP0231927, CNP0259099, CNP0291874, CNP0293110, CNP0314121, CNP0331566, CNP0347889, CNP0348979, CNP0360024, CNP0366521, CNP0389505, CNP0397684, CNP0426404",0,19193.13086,9731759,24,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C11H17N3O6,M+H,,C11H17N3O6+H+,288.1190117,0.4950713,0.1,0.5063380235892817,0.9793093993536444,0.9984061930783242,"5,8,12,13-tetrahydroxy-3-imino-8-methyl-10-oxa-2,4-diazatricyclo[7.3.1.0??,???]tridecan-11-one, 3-imino-14-methyl-8,10-dioxa-2,4-diazatetracyclo[7.3.1.1???,????.0??,???]tetradecane-5,9,12,13-tetrol","CNP0121092, CNP0140634",0,22837.96094,15783776,2,1,,,C7H7FO2S-O+C5H12N3O+
Iowa State University,gta3619,2025-06-19_16h57m41s,C22H16O6,M+H,,C22H16O6+H+,377.1019647,0.49307305,0.1,0.5200854387698448,0.9499677278516013,0.9979935275080906,"Dehydromillettone, Pummeloquinone, Beta'-Dihydrodiospyrin, Pinobanksin 3-Benzoate","CNP0142487, CNP0304701, CNP0318917, CNP0425647",0,16873.76758,9996773,4,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C15H12O5,M+H,,C15H12O5+H+,273.07574991900003,0.49074844,0.1,0.50211094,0.9796789910250673,0.9976436544026457,"7-methoxy-8-(4-methyl-5-oxo-2,5-dihydrofuran-3-yl)-2H-chromen-2-one, (2S)-5,7,2'-Trihydroxyflavanone, 7,8,4'-Trihydroxyflavanone, Glycinol, Sappanol B, Hibiscoquinone D, 1,3-bis(2,4-dihydroxyphenyl)prop-2-en-1-one, Griseoxanthone C, 5,7-dihydroxy-2-(3-hydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one, Garbanzol, 4,2',3',4'-Tetrahydroxychalcone, 5,7-Dihydroxydehydroiso-Alpha-Lapachone, 9,10-dihydroxy-7-methoxy-3-methylidene-1H,3H,4H-naphtho[2,3-c]pyran-1-one, Butin, 5-Hydroxy-1,3-Dimethoxyxanthone, 8-Hydroxy-6-Methoxy-3,5-Dimethylnaphtho[2,3-B]Furan-4,9-Dione, Securixanthone B, 2',3',4',6'-Tetrahydroxychalcone, 6-Methoxymicrominutinin, Djalonensone, 4-Hydroxy-1,2-Dimethoxy-Xanthone, Dihydrobaicalein, 4-methoxyphenanthrene-2,3,6,7-tetrol, Naringenin, 5,8,4'-Trihydroxyflavanone, Pinobanksin, Pseudosindorin, 4-Methoxy-6-(E )-(3'4'-Methylenedioxystyryl)-2-Pyrone, Toralactone, 1,8-Dimethoxy-2-Hydroxyxanthone, 5,7-dihydroxy-2-(4-hydroxyphenyl)-6,8a-dihydro-4H-chromen-4-one, 2-(4-hydroxycyclohexa-2,5-dien-1-ylidene)-2H-chromene-3,5,7-triol, Licodione, Hydramacrophyllol A, Ebenfuran I, Isosalipurpol, 1-hydroxy-2,3-dimethoxy-9H-xanthen-9-one, 2-Hydroxy-1,7-Dimethoxyxanthone, Rubrofusarin, 23-Dimethoxy-4-Hydroxyxanthone, 4-Hydroxydemethylmedicarpin, Gnetofuran C, (2S)-2-Hydroxypinocembrin, Butein, 2-Hydroxy-6-[2-(4-Hydroxyphenyl)-2-Oxo-Ethyl]Benzoic Acid, 4,6,8-trihydroxy-3-phenyl-3,4-dihydro-1H-2-benzopyran-1-one, 1-hydroxy-3,7-dimethoxy-9H-xanthen-9-one, 24-Dimethoxy-3-Hydroxyxanthone, 1-Hydroxy-7-Hydroxymethyl-6-Methoxyxanthone, Dihydronorwogonin","CNP0086414, CNP0105716, CNP0109415, CNP0112271, CNP0114683, CNP0115123, CNP0117251, CNP0138566, CNP0143156, CNP0143264, CNP0143618, CNP0158500, CNP0165547, CNP0170493, CNP0171783, CNP0178108, CNP0186319, CNP0188052, CNP0190504, CNP0196655, CNP0196962, CNP0206366, CNP0208306, CNP0218028, CNP0221701, CNP0226937, CNP0230767, CNP0236261, CNP0254047, CNP0254320, CNP0256385, CNP0258103, CNP0268450, CNP0292230, CNP0301769, CNP0305890, CNP0316030, CNP0320209, CNP0323006, CNP0325033, CNP0326627, CNP0327320, CNP0331952, CNP0336049, CNP0346007, CNP0376898, CNP0382870, CNP0403522, CNP0414002, CNP0424221",0,14251.81152,7512894.5,50,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C28H26O7,M+H,,C28H26O7+H+,475.17512960700003,0.48850125,0.1,0.5281830522081319,0.9268038955234537,0.9979145978152929,"2-[(1-hydroxy-3,4-dioxo-3,4-dihydronaphthalen-2-yl)methyl]-2-methylpropyl 1,4-dimethoxynaphthalene-2-carboxylate, Rhinacanthin Q, Neocalyxin A","CNP0157352, CNP0164619, CNP0213704",0,20549,2980208.5,3,2,,,"C21H12O6-O+C5H12N3O+H+, C21H14O6-O+C5H12N3O+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C18H39NO3,M+H,,C18H39NO3+H+,318.3002705,0.48570246,0.1,0.5102555051199468,0.9535317557034944,0.998268657,Phytosphingosine,CNP0274802,0,17022.98242,3425251.75,1,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C10H10N2O2,M+H,,C10H10N2O2+H+,191.081504,0.4854803,0.1,0.4948282838520842,0.9832069403817867,0.9978658536585366,(+/-)-2-(2-Oxoindolin-3-Yl)Acetamide,CNP0221882,0,24007.04492,18715640,1,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C21H16O5,M+H,,C21H16O5+H+,349.10705004700003,0.4801146,0.1,0.5091856575556479,0.944412206,0.9984059725585149,"Tuberostan, 3'4'-Methylenedioxy-78-(2''2''-Dimethylpyrano)-Flavone","CNP0241124, CNP0413597",0,22589.55273,3210112.5,2,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C18H16O5,M+H,,C18H16O5+H+,313.10705004700003,0.47959727,0.1,0.4855071221629871,0.9900266708067882,0.9977786645384411,"Helilandin A, Desmosflavanone Ii, 6-(3-hydroxybenzoyl)-2,2-dimethyl-2H-chromene-7,8-diol, 6-hydroxy-6-(hydroxymethyl)-1-methyl-6H,7H,8H,9H,10H,11H-phenanthro[1,2-b]furan-10,11-dione, Caloxanthone F, 3-[(2,4-dimethoxyphenyl)methylidene]-7-hydroxy-3,4-dihydro-2H-1-benzopyran-4-one, Bangangxanthone B, 1,3,7-Trihydroxy-2-Prenylxanthone, 3',4',5'-Trimethoxyflavone, 12B-Hydroxy-Des-D-Garcigerrin A, 3,5,7-Trimethoxyflavone, 5,7,4'-Trimethoxyflavone, Caloxanthone G, 3,5-Dihydroxy-7-Methoxy-6,8-Dimethylflavone, Norwogonin 5,7,8-Trimethyl Ether, 7,2',4'-Trimethoxyflavone, 1,3,6-Trihydroxy-4-Prenylxanthone, 4',5,7-Trimethoxyisoflavone, Leridal, 5,7,2'-Trimethoxyflavone, 5,7-Dihydroxy-3-Methoxy-6,8-Dimethylflavone, 3-(3,4-Dimethoxyphenyl)-7-Methoxychromen-4-One, Leridal Chalcone, 5-hydroxy-7-methoxy-2-(4-methoxyphenyl)-6-methyl-4H-chromen-4-one, 7,2',4'-Trimethoxyisoflavone, (2S)-5,7-Dimethoxy-8-Formylflavanone, Intricatin, 1,3,5-Trihydroxy-2-Prenylxanthone, 5,7,4'-Trimethoxy-4-Phenylcoumarin, Bryacarpene 5, Globuxanthone, 5,6-dimethoxy-2-(2-methoxyphenyl)-4H-chromen-4-one, Pancixanthone B, Sideroxylin, 5,2'-Dihydroxy-7-Methoxy- 6,8-Dimethylflavone, 1,3,5-Trihydroxy-4-Prenylxanthone, 2,4,8-trihydroxy-1-(3-methylbut-2-en-1-yl)-9H-xanthen-9-one, 1,3,8-trimethoxy-6-methyl-9,10-dihydroanthracene-9,10-dione, 5,6,3'-Trimethoxyflavone, 5,6,7-Trimethoxyflavone, 6,2',3'-Trimethoxyflavone, Fasciculiferin, 7,2',5'-Trimethoxyflavone, (2S)-8-Formyl-5-Hydroxy-7-Methoxy-6-Methylflavanone, 7-hydroxy-6-(hydroxymethyl)-1-methyl-6H,7H,8H,9H,10H,11H-phenanthro[1,2-b]furan-10,11-dione, 1,4,5-Trihydroxy-3-(3-Methylbut-2-Enyl)Xanthen-9-One, 3-(2H-1,3-benzodioxol-5-yl)-1-(2,4-dimethoxyphenyl)prop-2-en-1-one, Tanshindiol B, 3-Formyl-4,6-Dihydroxy-2-Methoxy-5-Methylchalcone","CNP0067214, CNP0077854, CNP0078927, CNP0102488, CNP0103505, CNP0104819, CNP0112642, CNP0141182, CNP0143769, CNP0144406, CNP0160760, CNP0161928, CNP0162965, CNP0172361, CNP0176370, CNP0178863, CNP0182276, CNP0183286, CNP0183650, CNP0184519, CNP0192061, CNP0194441, CNP0200618, CNP0231468, CNP0231902, CNP0233030, CNP0241478, CNP0247034, CNP0252225, CNP0263451, CNP0265506, CNP0268633, CNP0269058, CNP0276049, CNP0296217, CNP0301207, CNP0305963, CNP0307273, CNP0307672, CNP0314850, CNP0323833, CNP0331150, CNP0331539, CNP0337687, CNP0341404, CNP0354577, CNP0392357, CNP0399156, CNP0425184",0,11976.72656,5838825,49,2,,,"C13H18N2O7+, C4H9O7P-O+C5H12N3O+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C24H20O7,M+H,,C24H20O7+H+,421.12817941500003,0.47734296,0.1,0.50510325,0.9468767759882859,0.9980605553230082,"5-O-Methylhoslundin, Glabratephrin, Oppositin, Artonol B, Tephrorianin","CNP0178152, CNP0224353, CNP0282274, CNP0291640, CNP0425963",0,14568.22266,6407279,5,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C21H23NO7,M+H,,C21H23NO7+H+,402.15472851100003,0.4759464,0.1,0.4975882799108986,0.9580282880687553,0.9984114583333333,"Ceratocapnidine, Clivacetine, Isonoyaine, Noyaine","CNP0235928, CNP0260782, CNP0288246, CNP0334021",0,14420.96289,8641118,4,1,,,C18H26O10+
Iowa State University,gta3619,2025-06-19_16h57m41s,C15H10O6,M+H,,C15H10O6+H+,287.0550145,0.47405016,0.1,0.4845720637128926,0.9796878433043748,0.9985693215339233,"Maritimetin, 3,7,8,4'-Tetrahydroxyflavone, Citreorosein, Catenarin, Orobol, 7,3',4',5'-Tetrahydroxyflavone, 5,7-dihydroxy-2-(4-hydroxyphenoxy)-4H-chromen-4-one, Protoapigenone, Isoscutellarein, Tournefolal, 7,8,2',4'-Tetrahydroxyisoflavone, 6-Hydroxygalangin, 2-(2,6-dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-4-one, Asphodelin A, 2-(3,4-dihydroxyphenyl)-6,7-dihydroxy-4H-chromen-4-one, Helmon, 2-(3,5-dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-4-one, Fietin, Luteolin, 2'-Hydroxygenistein, Scutellarein, Swartziol, Thunberginol B, 5,7,2',3'-Tetrahydroxyflavone, 8-Hydroxygalangin, Aureusidin, 1,3,8-Trihydroxy-2-Methoxyanthraquinone, Norartocarpetin, 2-(2,5-dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-4-one, Datiscetin, 8-hydroxy-11-methoxy-2H,10H-[1,3]dioxolo[4,5-b]xanthen-10-one","CNP0128813, CNP0141346, CNP0144047, CNP0157746, CNP0157770, CNP0159041, CNP0159436, CNP0175658, CNP0187853, CNP0188169, CNP0193776, CNP0241556, CNP0253153, CNP0256553, CNP0264101, CNP0264608, CNP0269044, CNP0276366, CNP0279503, CNP0287703, CNP0290456, CNP0292269, CNP0292698, CNP0298654, CNP0303097, CNP0315790, CNP0331006, CNP0376829, CNP0391817, CNP0399551, CNP0413195",0,22645.3125,6680943.5,31,1,,,C11H14NO6P+
